node,neigh,neicount,bunbo,ave,senderfreq,bunsan,stdhensa,hendoukeisu,max,min,max-min,seiki,force,0-1hantei,ave-hantei,bunsan-hanteo,hendoukeisuu-hantei,seiki+hendoukeisuu
9,6,6,48,8.000000,13.000000,46.666668,6.831301,0.853913,21,2,19,0.578947,,s,s,d,d,s
2,6,5,132,26.400000,14.000000,89.040001,9.436101,0.357428,42,14,28,0.000000,,d,d,d,d,d
1,0,5,122,24.400000,21.000000,62.639996,7.914543,0.324367,36,12,24,0.375000,,d,d,d,d,d
2,0,5,126,25.200001,21.000000,72.959999,8.541663,0.338955,39,13,26,0.307692,,d,d,d,d,d
1,0,5,121,24.200001,20.000000,64.159988,8.009993,0.330991,36,12,24,0.333333,,d,d,d,d,d
2,0,5,125,25.000000,20.000000,74.800003,8.648700,0.345948,39,13,26,0.269231,,d,d,d,d,d
1,2,5,121,24.200001,36.000000,64.159988,8.009993,0.330991,36,12,24,1.000000,,s,s,d,d,s
5,2,8,125,15.625000,36.000000,229.984375,15.165236,0.970575,39,1,38,0.921053,,s,s,d,d,s
4,2,8,119,14.875000,36.000000,228.859375,15.128099,1.017015,39,1,38,0.921053,,s,s,d,d,s
6,2,4,67,16.750000,38.000000,250.687500,15.833114,0.945261,38,1,37,1.000000,,s,s,d,d,s
2,1,5,125,25.000000,39.000000,74.800003,8.648700,0.345948,39,13,26,1.000000,,s,s,d,d,s
4,1,8,119,14.875000,39.000000,228.859375,15.128099,1.017015,39,1,38,1.000000,,s,s,d,d,s
3,1,4,71,17.750000,40.000000,295.687500,17.195566,0.968764,40,1,39,1.000000,,s,s,d,d,s
5,1,8,125,15.625000,39.000000,229.984375,15.165236,0.970575,39,1,38,1.000000,,s,s,d,d,s
2,1,5,125,25.000000,40.000000,79.599998,8.921883,0.356875,40,13,27,1.000000,,s,s,d,d,s
4,1,8,120,15.000000,40.000000,235.000000,15.329710,1.021981,40,1,39,1.000000,,s,s,d,d,s
3,1,4,71,17.750000,41.000000,301.687500,17.369154,0.978544,41,1,40,1.000000,,s,s,d,d,s
5,1,8,125,15.625000,40.000000,232.984375,15.263826,0.976885,40,1,39,1.000000,,s,s,d,d,s
4,3,8,120,15.000000,13.000000,232.000000,15.231546,1.015436,40,1,39,0.307692,,d,d,d,d,d
10,3,6,53,8.833333,7.000000,99.472221,9.973576,1.129084,29,1,28,0.214286,,d,d,d,d,d
8,3,6,45,7.500000,15.000000,64.916664,8.057088,1.074278,22,1,21,0.666667,,s,s,d,d,s
1,3,5,120,24.000000,13.000000,58.000000,7.615773,0.317324,36,13,23,0.000000,,d,d,d,d,d
3,4,4,71,17.750000,28.000000,301.687500,17.369154,0.978544,41,1,40,0.675000,,s,s,d,d,s
1,4,5,120,24.000000,27.000000,58.000000,7.615773,0.317324,36,13,23,0.608696,,s,s,d,d,s
5,4,8,125,15.625000,27.000000,232.984375,15.263826,0.976885,40,1,39,0.666667,,s,s,d,d,s
10,4,6,53,8.833333,29.000000,99.472221,9.973576,1.129084,29,1,28,1.000000,,s,s,d,d,s
2,4,5,124,24.799999,27.000000,79.759995,8.930845,0.360115,40,13,27,0.518519,,s,s,d,d,s
4,5,8,120,15.000000,25.000000,209.875000,14.487063,0.965804,40,1,39,0.615385,,s,s,d,d,s
2,5,5,125,25.000000,25.000000,79.599998,8.921883,0.356875,40,13,27,0.444444,,d,s,d,d,d
6,5,4,67,16.750000,26.000000,250.687500,15.833114,0.945261,38,1,37,0.675676,,s,s,d,d,s
7,5,6,51,8.500000,25.000000,62.875000,7.929376,0.932868,25,2,23,1.000000,,s,s,d,d,s
1,5,5,121,24.200001,25.000000,58.159996,7.626270,0.315135,36,13,23,0.521739,,s,s,d,d,s
2,1,5,126,25.200001,41.000000,85.759995,9.260669,0.367487,41,13,28,1.000000,,s,s,d,d,s
4,1,7,120,17.142857,41.000000,204.711380,14.307738,0.834618,41,2,39,1.000000,,s,s,d,d,s
3,1,4,71,17.750000,42.000000,243.421875,15.601983,0.878985,42,1,41,1.000000,,s,s,d,d,s
5,1,8,124,15.500000,41.000000,216.468750,14.712877,0.949218,41,1,40,1.000000,,s,s,d,d,s
1,2,5,121,24.200001,37.000000,62.959999,7.934734,0.327882,37,13,24,1.000000,,s,s,d,d,s
5,2,7,125,17.857143,37.000000,247.836716,15.742831,0.881598,41,1,40,0.900000,,s,s,d,d,s
4,2,6,120,20.000000,37.000000,234.666672,15.318834,0.765942,41,2,39,0.897436,,s,s,d,d,s
6,2,4,66,16.500000,39.000000,264.750000,16.271140,0.986130,39,1,38,1.000000,,s,s,d,d,s
4,5,6,120,20.000000,25.000000,230.666672,15.187715,0.759386,41,2,39,0.589744,,s,s,d,d,s
2,5,5,126,25.200001,25.000000,85.759995,9.260669,0.367487,41,13,28,0.428571,,d,d,d,d,d
6,5,4,66,16.500000,26.000000,258.250000,16.070159,0.973949,38,1,37,0.675676,,s,s,d,d,s
7,5,5,50,10.000000,25.000000,76.000000,8.717798,0.871780,25,1,24,1.000000,,s,s,d,d,s
1,5,5,121,24.200001,25.000000,58.159996,7.626270,0.315135,36,13,23,0.521739,,s,s,d,d,s
4,5,6,121,20.166666,26.000000,232.472229,15.247040,0.756052,41,2,39,0.615385,,s,s,d,d,s
2,5,5,126,25.200001,26.000000,85.360001,9.239048,0.366629,41,13,28,0.464286,,d,s,d,d,d
6,5,4,67,16.750000,27.000000,263.187500,16.223055,0.968541,38,1,37,0.702703,,s,s,d,d,s
7,5,5,50,10.000000,26.000000,80.800003,8.988882,0.898888,26,1,25,1.000000,,s,s,d,d,s
1,5,5,121,24.200001,26.000000,57.759998,7.600000,0.314050,36,13,23,0.565217,,s,s,d,d,s
3,4,3,70,23.333334,28.000000,277.555542,16.659998,0.714000,41,1,40,0.675000,,s,s,d,d,s
1,4,5,122,24.400000,27.000000,58.640003,7.657676,0.313839,36,13,23,0.608696,,s,s,d,d,s
5,4,7,123,17.571428,27.000000,235.959183,15.360963,0.874201,40,1,39,0.666667,,s,s,d,d,s
10,4,6,50,8.333333,29.000000,80.407417,8.967018,1.076042,29,2,27,1.000000,,s,s,d,d,s
2,4,5,126,25.200001,27.000000,79.759995,8.930845,0.354399,40,13,27,0.518519,,s,s,d,d,s
8,3,6,40,6.666667,14.000000,49.814819,7.057961,1.058694,20,1,19,0.684211,,s,s,d,d,s
5,6,7,122,17.428572,14.000000,222.530624,14.917460,0.855920,38,1,37,0.351351,,d,d,d,d,d
7,6,5,51,10.200000,8.000000,79.760002,8.930846,0.875573,26,1,25,0.280000,,d,d,d,d,d
9,6,6,37,6.166667,14.000000,33.462963,5.784718,0.938062,17,2,15,0.800000,,s,s,d,d,s
2,6,5,125,25.000000,14.000000,64.000000,8.000000,0.320000,38,14,24,0.000000,,d,d,d,d,d
1,2,5,120,24.000000,36.000000,68.400002,8.270429,0.344601,36,11,25,1.000000,,s,s,d,d,s
5,2,7,122,17.428572,36.000000,222.530624,14.917460,0.855920,38,1,37,0.945946,,s,s,d,d,s
4,2,6,116,19.333334,36.000000,217.888901,14.761060,0.763503,38,2,36,0.944444,,s,s,d,d,s
6,2,4,67,16.750000,38.000000,263.187500,16.223055,0.968541,38,1,37,1.000000,,s,s,d,d,s
3,4,3,69,23.000000,29.000000,258.666656,16.083117,0.699266,39,1,38,0.736842,,s,s,d,d,s
1,4,5,121,24.200001,28.000000,69.759995,8.352245,0.345134,36,11,25,0.680000,,s,s,d,d,s
5,4,7,123,17.571428,28.000000,225.387741,15.012919,0.854394,38,1,37,0.729730,,s,s,d,d,s
10,4,4,51,12.750000,30.000000,111.687500,10.568231,0.828881,30,2,28,1.000000,,s,s,d,d,s
2,4,5,126,25.200001,28.000000,64.959999,8.059777,0.319832,38,14,24,0.583333,,s,s,d,d,s
3,4,3,70,23.333334,30.000000,262.888885,16.213849,0.694879,39,1,38,0.763158,,s,s,d,d,s
1,4,5,122,24.400000,29.000000,71.439995,8.452218,0.346402,36,11,25,0.720000,,s,s,d,d,s
5,4,7,123,17.571428,29.000000,229.673462,15.154981,0.862479,38,1,37,0.756757,,s,s,d,d,s
10,4,4,52,13.000000,31.000000,120.500000,10.977249,0.844404,31,2,29,1.000000,,s,s,d,d,s
2,4,5,126,25.200001,29.000000,70.959999,8.423776,0.334277,38,13,25,0.640000,,s,s,d,d,s
8,10,5,41,8.200000,4.000000,56.159996,7.493997,0.913902,20,1,19,0.157895,,d,d,d,d,d
3,10,3,71,23.666666,2.000000,248.222229,15.755070,0.665707,39,2,37,0.000000,,d,d,d,d,d
13,10,4,6,1.500000,4.000000,1.625000,1.274755,0.849837,4,2,2,1.000000,,s,s,d,d,s
11,10,4,1,0.250000,1.000000,0.140625,0.375000,1.500000,1,1,0,1.000000,f,s,s,s,d,s
4,10,6,117,19.500000,4.000000,212.583328,14.580238,0.747704,38,2,36,0.055556,,d,d,d,d,d
2,1,5,126,25.200001,38.000000,70.959999,8.423776,0.334277,38,13,25,1.000000,,s,s,d,d,s
4,1,6,116,19.333334,38.000000,207.222229,14.395215,0.744580,38,2,36,1.000000,,s,s,d,d,s
3,1,3,71,23.666666,39.000000,248.222229,15.755070,0.665707,39,2,37,1.000000,,s,s,d,d,s
5,1,7,122,17.428572,38.000000,224.530609,14.984345,0.859758,38,1,37,1.000000,,s,s,d,d,s
1,2,5,121,24.200001,36.000000,70.959991,8.423775,0.348090,36,11,25,1.000000,,s,s,d,d,s
5,2,7,123,17.571428,36.000000,229.673462,15.154981,0.862479,38,1,37,0.945946,,s,s,d,d,s
4,2,6,116,19.333334,36.000000,210.555542,14.510532,0.750545,38,2,36,0.944444,,s,s,d,d,s
6,2,4,66,16.500000,38.000000,258.250000,16.070159,0.973949,38,1,37,1.000000,,s,s,d,d,s
5,6,7,124,17.714285,14.000000,228.489777,15.115878,0.853316,38,1,37,0.351351,,d,d,d,d,d
7,6,5,51,10.200000,9.000000,72.960007,8.541663,0.837418,25,1,24,0.333333,,d,d,d,d,d
9,6,4,36,9.000000,14.000000,37.000000,6.082763,0.675863,16,2,14,0.857143,,s,s,d,d,s
2,6,5,126,25.200001,14.000000,66.159996,8.133880,0.322773,38,14,24,0.000000,,d,d,d,d,d
1,0,5,120,24.000000,20.000000,66.400002,8.148620,0.339526,35,11,24,0.375000,,d,d,d,d,d
2,0,5,126,25.200001,20.000000,66.159996,8.133880,0.322773,38,14,24,0.250000,,d,d,d,d,d
1,0,5,121,24.200001,21.000000,64.959991,8.059776,0.333049,35,11,24,0.416667,,d,d,d,d,d
2,0,5,127,25.400000,21.000000,64.240005,8.014986,0.315551,38,14,24,0.291667,,d,d,d,d,d
2,1,5,127,25.400000,39.000000,71.440002,8.452219,0.332765,39,14,25,1.000000,,s,s,d,d,s
4,1,6,116,19.333334,39.000000,211.555542,14.544949,0.752325,39,2,37,1.000000,,s,s,d,d,s
3,1,3,72,24.000000,40.000000,258.666656,16.083117,0.670130,40,2,38,1.000000,,s,s,d,d,s
5,1,7,124,17.714285,39.000000,229.346924,15.144204,0.854915,39,1,38,1.000000,,s,s,d,d,s
1,2,5,120,24.000000,35.000000,66.400002,8.148620,0.339526,35,11,24,1.000000,,s,s,d,d,s
5,2,7,124,17.714285,35.000000,229.346924,15.144204,0.854915,39,1,38,0.894737,,s,s,d,d,s
4,2,6,116,19.333334,35.000000,211.555542,14.544949,0.752325,39,2,37,0.891892,,s,s,d,d,s
6,2,4,65,16.250000,37.000000,247.687500,15.738091,0.968498,37,1,36,1.000000,,s,s,d,d,s
1,2,5,121,24.200001,36.000000,70.959991,8.423775,0.348090,36,11,25,1.000000,,s,s,d,d,s
5,2,7,124,17.714285,36.000000,228.489777,15.115878,0.853316,38,1,37,0.945946,,s,s,d,d,s
4,2,6,116,19.333334,36.000000,210.555542,14.510532,0.750545,38,2,36,0.944444,,s,s,d,d,s
6,2,4,66,16.500000,38.000000,258.250000,16.070159,0.973949,38,1,37,1.000000,,s,s,d,d,s
2,1,5,126,25.200001,39.000000,71.759995,8.471127,0.336156,39,14,25,1.000000,,s,s,d,d,s
4,1,6,116,19.333334,39.000000,215.222214,14.670454,0.758817,39,2,37,1.000000,,s,s,d,d,s
3,1,3,72,24.000000,40.000000,258.666656,16.083117,0.670130,40,2,38,1.000000,,s,s,d,d,s
5,1,7,125,17.857143,39.000000,234.408157,15.310394,0.857382,39,1,38,1.000000,,s,s,d,d,s
3,4,3,72,24.000000,30.000000,258.666656,16.083117,0.670130,40,2,38,0.736842,,s,s,d,d,s
1,4,5,120,24.000000,29.000000,70.800003,8.414274,0.350595,36,11,25,0.720000,,s,s,d,d,s
5,4,7,125,17.857143,29.000000,234.408157,15.310394,0.857382,39,1,38,0.736842,,s,s,d,d,s
2,4,5,126,25.200001,29.000000,71.759995,8.471127,0.336156,39,14,25,0.600000,,s,s,d,d,s
3,4,3,73,24.333334,31.000000,262.888885,16.213849,0.666323,40,2,38,0.763158,,s,s,d,d,s
1,4,5,121,24.200001,30.000000,72.959999,8.541663,0.352961,36,11,25,0.760000,,s,s,d,d,s
5,4,7,125,17.857143,30.000000,242.122437,15.560284,0.871376,39,1,38,0.763158,,s,s,d,d,s
2,4,5,127,25.400000,30.000000,73.439995,8.569714,0.337390,39,14,25,0.640000,,s,s,d,d,s
4,3,6,116,19.333334,12.000000,218.555542,14.783624,0.764670,39,1,38,0.289474,,d,d,d,d,d
10,3,4,48,12.000000,8.000000,107.500000,10.368221,0.864018,29,1,28,0.250000,,d,d,d,d,d
8,3,5,38,7.600000,15.000000,43.887993,6.624801,0.871684,18,1,17,0.823529,,s,s,d,d,s
1,3,5,121,24.200001,12.000000,65.759995,8.109254,0.335093,36,12,24,0.000000,,d,d,d,d,d
2,1,5,127,25.400000,40.000000,77.440002,8.800000,0.346457,40,14,26,1.000000,,s,s,d,d,s
4,1,6,117,19.500000,40.000000,225.250000,15.008331,0.769658,40,1,39,1.000000,,s,s,d,d,s
3,1,3,73,24.333334,41.000000,269.555573,16.418148,0.674718,41,2,39,1.000000,,s,s,d,d,s
5,1,7,125,17.857143,40.000000,244.979614,15.651825,0.876502,40,1,39,1.000000,,s,s,d,d,s
4,5,6,118,19.666666,25.000000,226.888901,15.062832,0.765907,40,1,39,0.615385,,s,s,d,d,s
2,5,5,127,25.400000,25.000000,81.840004,9.046547,0.356163,40,13,27,0.444444,,d,d,d,d,d
6,5,4,65,16.250000,25.000000,253.687500,15.927570,0.980158,38,1,37,0.648649,,s,s,d,d,s
1,5,5,122,24.400000,25.000000,65.839996,8.114185,0.332549,36,12,24,0.541667,,s,s,d,d,s
5,6,7,123,17.571428,14.000000,233.673462,15.286382,0.869957,39,1,38,0.342105,,d,d,d,d,d
7,6,5,49,9.800000,10.000000,65.360001,8.084553,0.824954,24,1,23,0.391304,,d,s,d,d,d
9,6,4,33,8.250000,14.000000,33.187500,5.760859,0.698286,14,2,12,1.000000,,s,s,d,d,s
2,6,5,127,25.400000,14.000000,71.440002,8.452219,0.332765,39,14,25,0.000000,,d,d,d,d,d
1,2,5,122,24.400000,36.000000,65.839996,8.114185,0.332549,36,12,24,1.000000,,s,s,d,d,s
5,2,7,124,17.714285,36.000000,238.775497,15.452362,0.872311,39,1,38,0.921053,,s,s,d,d,s
4,2,6,117,19.500000,36.000000,220.250000,14.840822,0.761068,39,1,38,0.921053,,s,s,d,d,s
6,2,4,65,16.250000,38.000000,253.687500,15.927570,0.980158,38,1,37,1.000000,,s,s,d,d,s
4,5,6,117,19.500000,26.000000,216.916672,14.728091,0.755287,39,1,38,0.657895,,s,s,d,d,s
2,5,5,127,25.400000,26.000000,70.240005,8.380931,0.329958,39,14,25,0.480000,,d,s,d,d,d
6,5,4,65,16.250000,26.000000,247.687500,15.738091,0.968498,37,1,36,0.694444,,s,s,d,d,s
1,5,5,121,24.200001,26.000000,60.159996,7.756288,0.320508,35,12,23,0.608696,,s,s,d,d,s
3,4,3,71,23.666666,30.000000,248.222229,15.755070,0.665707,39,2,37,0.756757,,s,s,d,d,s
1,4,5,122,24.400000,29.000000,61.839996,7.863841,0.322289,35,12,23,0.739130,,s,s,d,d,s
5,4,7,123,17.571428,29.000000,233.673462,15.286382,0.869957,39,1,38,0.736842,,s,s,d,d,s
2,4,5,128,25.600000,29.000000,71.440002,8.452219,0.330165,39,14,25,0.600000,,s,s,d,d,s
2,1,5,129,25.799999,40.000000,76.959999,8.772685,0.340027,40,14,26,1.000000,,s,s,d,d,s
4,1,6,118,19.666666,40.000000,223.555557,14.951774,0.760260,40,1,39,1.000000,,s,s,d,d,s
3,1,3,72,24.000000,40.000000,258.666656,16.083117,0.670130,40,2,38,1.000000,,s,s,d,d,s
5,1,7,124,17.714285,40.000000,239.918365,15.489298,0.874396,40,1,39,1.000000,,s,s,d,d,s
4,3,6,118,19.666666,13.000000,216.222229,14.704497,0.747686,40,1,39,0.307692,,d,d,d,d,d
10,3,4,48,12.000000,9.000000,97.500000,9.874209,0.822851,28,1,27,0.296296,,d,d,d,d,d
8,3,4,38,9.500000,16.000000,50.250000,7.088723,0.746181,17,1,16,0.937500,,s,s,d,d,s
1,3,5,122,24.400000,13.000000,53.040001,7.282857,0.298478,34,13,21,0.000000,,d,d,d,d,d
4,5,6,118,19.666666,26.000000,216.222229,14.704497,0.747686,40,1,39,0.641026,,s,s,d,d,s
2,5,5,129,25.799999,26.000000,76.959999,8.772685,0.340027,40,14,26,0.461538,,d,s,d,d,d
6,5,4,64,16.000000,26.000000,237.500000,15.411035,0.963190,36,1,35,0.714286,,s,s,d,d,s
1,5,5,122,24.400000,26.000000,53.040001,7.282857,0.298478,34,13,21,0.619048,,s,s,d,d,s
1,0,5,119,23.799999,21.000000,50.159996,7.082372,0.297579,33,12,21,0.428571,,d,d,d,d,d
2,0,5,126,25.200001,21.000000,62.959999,7.934734,0.314870,38,14,24,0.291667,,d,d,d,d,d
1,0,5,118,23.600000,20.000000,51.440002,7.172169,0.303905,33,12,21,0.380952,,d,d,d,d,d
2,0,5,125,25.000000,20.000000,64.800003,8.049845,0.321994,38,14,24,0.250000,,d,d,d,d,d
2,1,5,125,25.000000,38.000000,64.800003,8.049845,0.321994,38,14,24,1.000000,,s,s,d,d,s
4,1,6,112,18.666666,38.000000,203.555557,14.267290,0.764319,38,1,37,1.000000,,s,s,d,d,s
3,1,3,69,23.000000,38.000000,234.000000,15.297059,0.665090,38,2,36,1.000000,,s,s,d,d,s
5,1,7,118,16.857143,38.000000,218.979599,14.797959,0.877845,38,1,37,1.000000,,s,s,d,d,s
1,2,5,118,23.600000,33.000000,51.440002,7.172169,0.303905,33,12,21,1.000000,,s,s,d,d,s
5,2,7,118,16.857143,33.000000,218.979599,14.797959,0.877845,38,1,37,0.864865,,s,s,d,d,s
4,2,6,112,18.666666,33.000000,203.555557,14.267290,0.764319,38,1,37,0.864865,,s,s,d,d,s
6,2,4,62,15.500000,35.000000,222.750000,14.924812,0.962891,35,1,34,1.000000,,s,s,d,d,s
1,2,5,119,23.799999,34.000000,55.359997,7.440430,0.312623,34,12,22,1.000000,,s,s,d,d,s
5,2,7,119,17.000000,34.000000,223.714279,14.957081,0.879828,38,1,37,0.891892,,s,s,d,d,s
4,2,6,113,18.833334,34.000000,208.472229,14.438567,0.766650,38,1,37,0.891892,,s,s,d,d,s
6,2,4,63,15.750000,36.000000,232.687500,15.254098,0.968514,36,1,35,1.000000,,s,s,d,d,s
4,5,6,112,18.666666,26.000000,199.555557,14.126413,0.756772,37,1,36,0.694444,,s,s,d,d,s
2,5,5,125,25.000000,26.000000,60.000000,7.745967,0.309839,37,14,23,0.521739,,s,s,d,d,s
6,5,4,63,15.750000,26.000000,227.687500,15.089317,0.958052,35,1,34,0.735294,,s,s,d,d,s
1,5,5,119,23.799999,26.000000,52.159996,7.222188,0.303453,33,12,21,0.666667,,s,s,d,d,s
2,1,5,126,25.200001,38.000000,64.959999,8.059777,0.319832,38,14,24,1.000000,,s,s,d,d,s
4,1,6,113,18.833334,38.000000,205.805557,14.345925,0.761730,38,1,37,1.000000,,s,s,d,d,s
3,1,3,69,23.000000,38.000000,234.000000,15.297059,0.665090,38,2,36,1.000000,,s,s,d,d,s
5,1,7,118,16.857143,38.000000,218.979599,14.797959,0.877845,38,1,37,1.000000,,s,s,d,d,s
1,2,5,120,24.000000,34.000000,56.000000,7.483315,0.311805,34,12,22,1.000000,,s,s,d,d,s
5,2,7,119,17.000000,34.000000,223.714279,14.957081,0.879828,38,1,37,0.891892,,s,s,d,d,s
4,2,6,114,19.000000,34.000000,210.666672,14.514361,0.763914,38,1,37,0.891892,,s,s,d,d,s
6,2,4,64,16.000000,36.000000,237.500000,15.411035,0.963190,36,1,35,1.000000,,s,s,d,d,s
3,4,3,69,23.000000,30.000000,228.666672,15.121728,0.657466,37,2,35,0.800000,,s,s,d,d,s
1,4,5,121,24.200001,29.000000,57.759998,7.600000,0.314050,34,12,22,0.772727,,s,s,d,d,s
5,4,7,119,17.000000,29.000000,221.142853,14.870873,0.874757,37,1,36,0.777778,,s,s,d,d,s
2,4,5,126,25.200001,29.000000,61.359997,7.833262,0.310844,37,14,23,0.652174,,s,s,d,d,s
2,1,5,126,25.200001,38.000000,64.959999,8.059777,0.319832,38,14,24,1.000000,,s,s,d,d,s
4,1,6,114,19.000000,38.000000,210.666672,14.514361,0.763914,38,1,37,1.000000,,s,s,d,d,s
3,1,3,69,23.000000,38.000000,234.000000,15.297059,0.665090,38,2,36,1.000000,,s,s,d,d,s
5,1,7,119,17.000000,38.000000,223.714279,14.957081,0.879828,38,1,37,1.000000,,s,s,d,d,s
3,4,3,70,23.333334,30.000000,238.222229,15.434449,0.661476,38,2,36,0.777778,,s,s,d,d,s
1,4,5,120,24.000000,29.000000,54.000000,7.348469,0.306186,33,12,21,0.809524,,s,s,d,d,s
5,4,7,119,17.000000,29.000000,222.285721,14.909250,0.877015,38,1,37,0.756757,,s,s,d,d,s
2,4,5,127,25.400000,29.000000,66.240005,8.138796,0.320425,38,14,24,0.625000,,s,s,d,d,s
1,2,5,121,24.200001,34.000000,57.759998,7.600000,0.314050,34,12,22,1.000000,,s,s,d,d,s
5,2,7,119,17.000000,34.000000,228.000000,15.099669,0.888216,38,1,37,0.891892,,s,s,d,d,s
4,2,6,114,19.000000,34.000000,210.666672,14.514361,0.763914,38,1,37,0.891892,,s,s,d,d,s
6,2,4,64,16.000000,36.000000,237.500000,15.411035,0.963190,36,1,35,1.000000,,s,s,d,d,s
4,5,6,114,19.000000,26.000000,210.666672,14.514361,0.763914,38,1,37,0.675676,,s,s,d,d,s
2,5,5,126,25.200001,26.000000,70.959999,8.423776,0.334277,38,13,25,0.520000,,s,s,d,d,s
6,5,4,64,16.000000,26.000000,237.500000,15.411035,0.963190,36,1,35,0.714286,,s,s,d,d,s
1,5,5,121,24.200001,26.000000,57.759998,7.600000,0.314050,34,12,22,0.636364,,s,s,d,d,s
5,6,7,120,17.142857,14.000000,226.979599,15.065842,0.878841,38,1,37,0.351351,,d,d,d,d,d
7,6,5,43,8.600000,11.000000,52.240002,7.227725,0.840433,21,1,20,0.500000,,s,s,d,d,s
9,6,4,29,7.250000,14.000000,29.187500,5.402546,0.745179,14,1,13,1.000000,,s,s,d,d,s
2,6,5,127,25.400000,14.000000,66.240005,8.138796,0.320425,38,14,24,0.000000,,d,d,d,d,d
4,5,6,115,19.166666,27.000000,213.138901,14.599277,0.761701,38,1,37,0.702703,,s,s,d,d,s
2,5,5,127,25.400000,27.000000,65.440002,8.089500,0.318484,38,14,24,0.541667,,s,s,d,d,s
6,5,4,65,16.250000,27.000000,242.687500,15.578431,0.958673,36,1,35,0.742857,,s,s,d,d,s
1,5,5,121,24.200001,27.000000,56.960003,7.547185,0.311867,34,12,22,0.681818,,s,s,d,d,s
4,5,6,115,19.166666,28.000000,218.472229,14.780806,0.771173,38,1,37,0.729730,,s,s,d,d,s
2,5,5,128,25.600000,28.000000,66.240005,8.138796,0.317922,38,14,24,0.583333,,s,s,d,d,s
6,5,4,66,16.500000,28.000000,248.250000,15.755951,0.954906,36,1,35,0.771429,,s,s,d,d,s
1,5,5,121,24.200001,28.000000,63.360004,7.959900,0.328921,34,11,23,0.739130,,s,s,d,d,s
5,6,7,120,17.142857,15.000000,222.979599,14.932501,0.871063,38,1,37,0.378378,,d,d,d,d,d
7,6,5,42,8.400000,12.000000,49.040001,7.002857,0.833673,20,1,19,0.578947,,s,s,d,d,s
9,6,4,29,7.250000,15.000000,31.187500,5.584577,0.770286,15,1,14,1.000000,,s,s,d,d,s
2,6,5,128,25.600000,15.000000,61.039997,7.812810,0.305188,38,15,23,0.000000,,d,d,d,d,d
1,2,5,121,24.200001,35.000000,66.160004,8.133880,0.336111,35,11,24,1.000000,,s,s,d,d,s
5,2,7,121,17.285715,35.000000,227.918365,15.096965,0.873378,38,1,37,0.918919,,s,s,d,d,s
4,2,6,115,19.166666,35.000000,220.805557,14.859527,0.775280,38,1,37,0.918919,,s,s,d,d,s
6,2,4,66,16.500000,37.000000,252.750000,15.898113,0.963522,37,1,36,1.000000,,s,s,d,d,s
3,4,3,70,23.333334,30.000000,238.222229,15.434449,0.661476,38,2,36,0.777778,,s,s,d,d,s
1,4,5,122,24.400000,29.000000,67.839996,8.236504,0.337562,35,11,24,0.750000,,s,s,d,d,s
5,4,7,122,17.428572,29.000000,231.102020,15.202040,0.872248,38,1,37,0.756757,,s,s,d,d,s
2,4,5,129,25.799999,29.000000,62.159996,7.884161,0.305588,38,15,23,0.608696,,s,s,d,d,s
2,1,5,130,26.000000,39.000000,67.199997,8.197560,0.315291,39,15,24,1.000000,,s,s,d,d,s
4,1,6,116,19.333334,39.000000,227.222229,15.073892,0.779684,39,1,38,1.000000,,s,s,d,d,s
3,1,3,71,23.666666,39.000000,248.222229,15.755070,0.665707,39,2,37,1.000000,,s,s,d,d,s
5,1,7,123,17.571428,39.000000,237.102036,15.398118,0.876316,39,1,38,1.000000,,s,s,d,d,s
4,3,6,117,19.500000,12.000000,224.583328,14.986105,0.768518,39,1,38,0.289474,,d,d,d,d,d
10,3,4,42,10.500000,10.000000,80.250000,8.958236,0.853165,25,1,24,0.375000,,d,d,d,d,d
8,3,4,33,8.250000,15.000000,39.687500,6.299802,0.763612,15,1,14,1.000000,,s,s,d,d,s
1,3,5,123,24.600000,12.000000,62.640003,7.914544,0.321729,35,12,23,0.000000,,d,d,d,d,d
2,1,5,131,26.200001,40.000000,72.559998,8.518216,0.325123,40,15,25,1.000000,,s,s,d,d,s
4,1,6,118,19.666666,40.000000,231.222214,15.205993,0.773186,40,1,39,1.000000,,s,s,d,d,s
3,1,3,72,24.000000,40.000000,258.666656,16.083117,0.670130,40,2,38,1.000000,,s,s,d,d,s
5,1,7,124,17.714285,40.000000,243.346939,15.599581,0.880622,40,1,39,1.000000,,s,s,d,d,s
4,3,6,119,19.833334,13.000000,228.805542,15.126320,0.762672,40,1,39,0.307692,,d,d,d,d,d
10,3,4,43,10.750000,11.000000,80.187500,8.954747,0.833000,25,1,24,0.416667,,d,s,d,d,d
8,3,4,34,8.500000,16.000000,43.250000,6.576473,0.773703,16,1,15,1.000000,,s,s,d,d,s
1,3,5,124,24.799999,13.000000,57.759998,7.600000,0.306452,35,13,22,0.000000,,d,d,d,d,d
3,4,3,73,24.333334,31.000000,262.888885,16.213849,0.666323,40,2,38,0.763158,,s,s,d,d,s
1,4,5,125,25.000000,30.000000,59.599998,7.720104,0.308804,35,13,22,0.772727,,s,s,d,d,s
5,4,7,125,17.857143,30.000000,246.693878,15.706492,0.879564,40,1,39,0.743590,,s,s,d,d,s
2,4,5,132,26.400000,30.000000,73.840004,8.593021,0.325493,40,15,25,0.600000,,s,s,d,d,s
1,0,5,125,25.000000,20.000000,59.599998,7.720104,0.308804,35,13,22,0.318182,,d,d,d,d,d
