node,neigh,neicount,bunbo,ave,senderfreq,bunsan,stdhensa,hendoukeisu,max,min,max-min,seiki,force,0-1hantei,ave-hantei,bunsan-hanteo,hendoukeisuu-hantei,seiki+hendoukeisuu
8,5,9,34,3.777778,9.000000,6.779150,2.603680,0.689209,9,2,7,1.000000,,s,s,d,d,s
1,5,5,69,13.800000,9.000000,54.159996,7.359348,0.533286,25,6,19,0.157895,,d,d,d,d,d
10,5,4,25,6.250000,9.000000,5.687500,2.384848,0.381576,9,3,6,1.000000,,s,s,d,d,s
5,6,8,80,10.000000,8.000000,72.500000,8.514693,0.851469,25,2,23,0.260870,,d,d,d,d,d
10,6,4,25,6.250000,9.000000,5.687500,2.384848,0.381576,9,3,6,1.000000,,s,s,d,d,s
8,6,7,34,4.857143,3.000000,5.836734,2.415933,0.497398,9,3,6,0.000000,,d,d,d,d,d
2,6,6,64,10.666667,8.000000,71.888893,8.478732,0.794881,24,1,23,0.304348,,d,d,d,d,d
9,6,6,31,5.166667,8.000000,6.472223,2.544056,0.492398,8,1,7,1.000000,,s,s,d,d,s
1,2,5,69,13.800000,26.000000,60.960003,7.807689,0.565775,26,6,20,1.000000,,s,s,d,d,s
5,2,8,81,10.125000,26.000000,76.359375,8.738385,0.863050,26,2,24,1.000000,,s,s,d,d,s
3,2,7,58,8.285714,12.000000,51.061226,7.145714,0.862414,24,1,23,0.478261,,d,s,d,d,d
6,2,5,45,9.000000,26.000000,77.199997,8.786353,0.976261,26,1,25,1.000000,,s,s,d,d,s
1,0,5,69,13.800000,21.000000,65.760002,8.109254,0.587627,26,6,20,0.750000,,s,s,d,d,d
2,0,6,64,10.666667,21.000000,76.222221,8.730534,0.818488,24,1,23,0.869565,,s,s,d,d,d
1,0,5,68,13.600000,20.000000,63.040001,7.939773,0.583807,26,6,20,0.700000,,s,s,d,d,d
2,0,6,63,10.500000,20.000000,72.916664,8.539125,0.813250,24,1,23,0.826087,,s,s,d,d,d
2,1,6,64,10.666667,25.000000,77.555557,8.806563,0.825615,25,1,24,1.000000,,s,s,d,d,s
3,1,7,57,8.142858,25.000000,58.122456,7.623808,0.936257,25,1,24,1.000000,,s,s,d,d,s
5,1,8,77,9.625000,25.000000,80.484375,8.971308,0.932084,25,2,23,1.000000,,s,s,d,d,s
1,2,5,68,13.600000,26.000000,63.040001,7.939773,0.583807,26,6,20,1.000000,,s,s,d,d,s
5,2,8,77,9.625000,26.000000,80.734375,8.985231,0.933530,26,2,24,1.000000,,s,s,d,d,s
3,2,7,57,8.142858,13.000000,54.693878,7.395531,0.908223,24,1,23,0.521739,,s,s,d,d,d
6,2,5,43,8.600000,26.000000,80.639999,8.979978,1.044183,26,1,25,1.000000,,s,s,d,d,s
5,3,8,77,9.625000,6.000000,75.734375,8.702550,0.904161,25,2,23,0.173913,,d,d,d,d,d
2,3,6,64,10.666667,4.000000,70.555565,8.399736,0.787475,24,1,23,0.130435,,d,d,d,d,d
9,3,6,29,4.833333,4.000000,5.138889,2.266912,0.469016,8,1,7,0.428571,,d,d,d,d,d
1,3,5,68,13.600000,9.000000,56.240002,7.499333,0.551422,25,6,19,0.157895,,d,d,d,d,d
6,3,6,43,7.166667,1.000000,69.138893,8.314980,1.160230,25,1,24,0.000000,,d,d,d,d,d
8,3,7,32,4.571429,9.000000,6.530612,2.555506,0.559017,9,2,7,1.000000,,s,s,d,d,s
1,2,5,69,13.800000,26.000000,60.960003,7.807689,0.565775,26,6,20,1.000000,,s,s,d,d,s
5,2,8,77,9.625000,26.000000,80.484375,8.971308,0.932084,26,2,24,1.000000,,s,s,d,d,s
3,2,7,58,8.285714,14.000000,56.204082,7.496938,0.904803,24,1,23,0.565217,,s,s,d,d,d
6,2,6,44,7.333333,26.000000,75.222221,8.673075,1.182692,26,1,25,1.000000,,s,s,d,d,s
5,6,8,78,9.750000,7.000000,79.687500,8.926786,0.915568,26,2,24,0.208333,,d,d,d,d,d
10,6,4,22,5.500000,8.000000,4.250000,2.061553,0.374828,8,3,5,1.000000,,s,s,d,d,s
8,6,7,32,4.571429,4.000000,5.387755,2.321154,0.507752,9,2,7,0.285714,,d,d,d,d,d
3,6,8,59,7.375000,1.000000,54.984375,7.415145,1.005443,24,1,23,0.000000,,d,d,d,d,d
2,6,6,63,10.500000,7.000000,71.583336,8.460694,0.805780,24,1,23,0.260870,,d,d,d,d,d
9,6,6,28,4.666667,7.000000,4.222222,2.054805,0.440315,7,1,6,1.000000,,s,s,d,d,s
3,5,8,59,7.375000,7.000000,55.234375,7.431983,1.007727,24,1,23,0.260870,,d,d,d,d,d
2,5,6,63,10.500000,8.000000,55.541668,7.452628,0.709774,24,4,20,0.200000,,d,d,d,d,d
6,5,6,44,7.333333,8.000000,75.222221,8.673075,1.182692,26,1,25,0.280000,,d,s,d,d,d
9,5,6,28,4.666667,8.000000,2.925926,1.710534,0.366543,8,4,4,1.000000,,s,s,d,d,s
8,5,7,32,4.571429,8.000000,6.816327,2.610810,0.571115,9,2,7,0.857143,,s,s,d,d,d
1,5,5,68,13.600000,8.000000,64.240005,8.014986,0.589337,26,5,21,0.142857,,d,d,d,d,d
10,5,4,23,5.750000,8.000000,5.187500,2.277608,0.396106,8,3,5,1.000000,,s,s,d,d,s
2,1,5,63,12.600000,24.000000,62.240002,7.889233,0.626130,24,4,20,1.000000,,s,s,d,d,s
3,1,8,59,7.375000,24.000000,55.234375,7.431983,1.007727,24,1,23,1.000000,,s,s,d,d,s
5,1,8,77,9.625000,24.000000,81.734375,9.040707,0.939294,26,1,25,0.920000,,s,s,d,d,d
1,2,5,68,13.600000,27.000000,71.439995,8.452218,0.621487,27,5,22,1.000000,,s,s,d,d,s
5,2,8,78,9.750000,27.000000,85.937500,9.270248,0.950795,27,1,26,1.000000,,s,s,d,d,s
3,2,8,60,7.500000,15.000000,57.000000,7.549834,1.006645,24,1,23,0.608696,,s,s,d,d,d
6,2,6,45,7.500000,27.000000,81.583336,9.032349,1.204313,27,1,26,1.000000,,s,s,d,d,s
2,1,5,63,12.600000,24.000000,62.240002,7.889233,0.626130,24,4,20,1.000000,,s,s,d,d,s
3,1,8,60,7.500000,24.000000,57.000000,7.549834,1.006645,24,1,23,1.000000,,s,s,d,d,s
5,1,8,78,9.750000,24.000000,85.937500,9.270248,0.950795,27,1,26,0.884615,,s,s,d,d,d
10,8,4,24,6.000000,4.000000,4.000000,2.000000,0.333333,8,4,4,0.000000,,d,d,d,d,d
9,8,5,29,5.800000,6.000000,2.560000,1.600000,0.275862,8,4,4,0.500000,,s,s,d,d,d
6,8,6,45,7.500000,2.000000,73.250000,8.558621,1.141150,26,1,25,0.040000,,d,d,d,d,d
14,8,5,10,2.000000,2.000000,1.600000,1.264911,0.632456,4,2,2,0.000000,,d,s,d,d,d
5,8,8,78,9.750000,6.000000,80.687500,8.982622,0.921295,26,1,25,0.200000,,d,d,d,d,d
13,8,6,14,2.333333,6.000000,3.166667,1.779513,0.762649,6,4,2,1.000000,,s,s,d,d,s
3,8,8,61,7.625000,6.000000,56.484375,7.515609,0.985654,24,1,23,0.217391,,d,d,d,d,d
11,8,5,9,1.800000,6.000000,3.664000,1.914158,1.063421,6,1,5,1.000000,,s,s,d,d,s
8,9,7,32,4.571429,5.000000,5.673469,2.381905,0.521042,8,2,6,0.500000,,s,s,d,d,d
5,9,8,78,9.750000,5.000000,80.437500,8.968696,0.919866,26,1,25,0.160000,,d,d,d,d,d
10,9,4,25,6.250000,5.000000,3.187500,1.785357,0.285657,8,4,4,0.250000,,d,d,d,d,d
13,9,3,14,4.666667,5.000000,0.222222,0.471405,0.101015,5,4,1,1.000000,,s,s,s,d,s
3,9,8,61,7.625000,2.000000,55.484375,7.448783,0.976890,24,1,23,0.043478,,d,d,d,d,d
11,9,3,9,3.000000,2.000000,2.000000,1.414214,0.471405,5,2,3,0.000000,,d,d,d,d,d
6,9,6,46,7.666667,5.000000,72.222237,8.498367,1.108483,26,1,25,0.160000,,d,d,d,d,d
14,9,3,11,3.666667,5.000000,1.555556,1.247219,0.340151,5,2,3,1.000000,,s,s,d,d,s
8,10,7,32,4.571429,4.000000,5.387755,2.321154,0.507752,8,2,6,0.333333,,d,d,d,d,d
9,10,5,29,5.800000,5.000000,2.160000,1.469694,0.253395,8,4,4,0.250000,,d,d,d,d,d
6,10,6,46,7.666667,5.000000,72.222237,8.498367,1.108483,26,1,25,0.160000,,d,d,d,d,d
14,10,3,11,3.666667,5.000000,1.555556,1.247219,0.340151,5,2,3,1.000000,,s,s,d,d,s
5,10,8,78,9.750000,5.000000,80.437500,8.968696,0.919866,26,1,25,0.160000,,d,d,d,d,d
13,10,3,14,4.666667,5.000000,0.222222,0.471405,0.101015,5,4,1,1.000000,,s,s,s,d,s
13,14,4,14,3.500000,1.000000,2.250000,1.500000,0.428571,5,1,4,0.000000,,d,d,d,d,d
10,14,5,25,5.000000,1.000000,7.200000,2.683282,0.536656,8,1,7,0.000000,,d,d,d,d,d
8,14,8,33,4.125000,1.000000,6.109375,2.471715,0.599204,8,1,7,0.000000,,d,d,d,d,d
11,14,4,10,2.500000,1.000000,2.250000,1.500000,0.600000,5,1,4,0.000000,,d,d,d,d,d
9,14,6,29,4.833333,1.000000,5.138889,2.266912,0.469016,8,1,7,0.000000,,d,d,d,d,d
16,14,5,1,0.200000,1.000000,0.128000,0.357771,1.788854,1,1,0,1.000000,f,s,s,s,d,s
13,11,5,15,3.000000,1.000000,2.800000,1.673320,0.557773,5,1,4,0.000000,,d,d,d,d,d
9,11,7,30,4.285714,1.000000,6.204082,2.490799,0.581187,8,1,7,0.000000,,d,d,d,d,d
16,11,2,2,1.000000,1.000000,0.000000,0.000000,0.000000,1,1,0,1.000000,f,s,s,s,s,s
15,11,4,1,0.250000,1.000000,0.140625,0.375000,1.500000,1,1,0,1.000000,f,s,s,s,d,s
14,11,4,11,2.750000,1.000000,1.687500,1.299038,0.472377,4,1,3,0.000000,,d,d,d,d,d
8,11,9,33,3.666667,1.000000,6.888888,2.624669,0.715819,8,1,7,0.000000,,d,d,d,d,d
11,13,5,10,2.000000,1.000000,2.400000,1.549193,0.774597,5,1,4,0.000000,,d,d,d,d,d
9,13,8,31,3.875000,1.000000,6.609375,2.570870,0.663450,8,1,7,0.000000,,d,d,d,d,d
14,13,5,12,2.400000,1.000000,1.840000,1.356466,0.565194,4,1,3,0.000000,,d,d,d,d,d
16,13,3,3,1.000000,1.000000,0.000000,0.000000,0.000000,1,1,0,1.000000,f,s,s,s,s,s
8,13,10,34,3.400000,1.000000,6.840001,2.615340,0.769218,8,1,7,0.000000,,d,d,d,d,d
10,13,6,26,4.333333,1.000000,8.222222,2.867442,0.661717,8,1,7,0.000000,,d,d,d,d,d
15,13,2,2,1.000000,1.000000,0.000000,0.000000,0.000000,1,1,0,1.000000,f,s,s,s,s,s
1,0,5,67,13.400000,20.000000,66.240005,8.138796,0.607373,26,5,21,0.714286,,s,s,d,d,d
2,0,5,63,12.600000,20.000000,62.240002,7.889233,0.626130,24,4,20,0.800000,,s,s,d,d,d
1,0,5,67,13.400000,20.000000,66.240005,8.138796,0.607373,26,5,21,0.714286,,s,s,d,d,d
2,0,5,63,12.600000,20.000000,62.240002,7.889233,0.626130,24,4,20,0.800000,,s,s,d,d,d
1,2,5,67,13.400000,26.000000,66.240005,8.138796,0.607373,26,5,21,1.000000,,s,s,d,d,s
5,2,8,77,9.625000,26.000000,81.734375,9.040707,0.939294,26,1,25,1.000000,,s,s,d,d,s
3,2,8,61,7.625000,16.000000,58.984375,7.680129,1.007230,24,1,23,0.652174,,s,s,d,d,d
6,2,6,45,7.500000,26.000000,73.250000,8.558621,1.141150,26,1,25,1.000000,,s,s,d,d,s
2,1,5,63,12.600000,24.000000,62.240002,7.889233,0.626130,24,4,20,1.000000,,s,s,d,d,s
3,1,8,61,7.625000,24.000000,58.984375,7.680129,1.007230,24,1,23,1.000000,,s,s,d,d,s
5,1,8,77,9.625000,24.000000,81.734375,9.040707,0.939294,26,1,25,0.920000,,s,s,d,d,d
2,1,5,64,12.800000,25.000000,66.960007,8.182909,0.639290,25,4,21,1.000000,,s,s,d,d,s
3,1,8,62,7.750000,25.000000,63.187500,7.949057,1.025685,25,1,24,1.000000,,s,s,d,d,s
5,1,8,77,9.625000,25.000000,81.484375,9.026870,0.937857,25,1,24,1.000000,,s,s,d,d,s
5,3,8,77,9.625000,7.000000,76.984375,8.774074,0.911592,25,1,24,0.250000,,d,d,d,d,d
2,3,5,64,12.800000,5.000000,58.960003,7.678542,0.599886,24,5,19,0.000000,,d,d,d,d,d
9,3,8,32,4.000000,5.000000,6.750000,2.598076,0.649519,8,1,7,0.571429,,s,s,d,d,d
6,3,6,45,7.500000,2.000000,65.250000,8.077747,1.077033,25,2,23,0.000000,,d,d,d,d,d
1,3,5,67,13.400000,9.000000,59.440002,7.709734,0.575353,25,5,20,0.200000,,d,d,d,d,d
8,3,10,35,3.500000,9.000000,7.850000,2.801785,0.800510,9,1,8,1.000000,,s,s,d,d,s
3,5,8,61,7.625000,8.000000,59.734375,7.728802,1.013613,24,1,23,0.304348,,d,s,d,d,d
2,5,5,65,13.000000,9.000000,57.200001,7.563068,0.581774,24,5,19,0.210526,,d,d,d,d,d
6,5,6,46,7.666667,9.000000,65.555565,8.096639,1.056083,25,2,23,0.304348,,d,s,d,d,d
9,5,8,33,4.125000,9.000000,7.859375,2.803458,0.679626,9,1,8,1.000000,,s,s,d,d,s
8,5,10,35,3.500000,9.000000,9.250000,3.041381,0.868966,9,1,8,1.000000,,s,s,d,d,s
1,5,5,67,13.400000,9.000000,61.040001,7.812810,0.583046,25,4,21,0.238095,,d,d,d,d,d
10,5,6,27,4.500000,9.000000,9.583333,3.095696,0.687932,9,1,8,1.000000,,s,s,d,d,s
1,2,5,68,13.600000,26.000000,65.839996,8.114185,0.596631,26,4,22,1.000000,,s,s,d,d,s
5,2,8,76,9.500000,26.000000,68.468750,8.274585,0.871009,26,4,22,1.000000,,s,s,d,d,s
3,2,8,61,7.625000,17.000000,57.984375,7.614747,0.998655,23,1,22,0.727273,,s,s,d,d,d
6,2,6,47,7.833333,26.000000,71.472221,8.454125,1.079250,26,2,24,1.000000,,s,s,d,d,s
5,6,7,77,11.000000,8.000000,75.428574,8.684962,0.789542,26,4,22,0.181818,,d,d,d,d,d
10,6,6,27,4.500000,9.000000,9.583333,3.095696,0.687932,9,1,8,1.000000,,s,s,d,d,s
8,6,10,35,3.500000,5.000000,8.450000,2.906888,0.830540,9,1,8,0.500000,,s,s,d,d,d
3,6,8,62,7.750000,2.000000,56.437500,7.512490,0.969353,23,1,22,0.045455,,d,d,d,d,d
2,6,5,64,12.800000,8.000000,52.560005,7.249828,0.566393,23,5,18,0.166667,,d,d,d,d,d
9,6,8,33,4.125000,8.000000,7.609375,2.758510,0.668730,8,1,7,1.000000,,s,s,d,d,s
1,2,5,68,13.600000,27.000000,73.039993,8.546344,0.628408,27,4,23,1.000000,,s,s,d,d,s
5,2,7,77,11.000000,27.000000,80.857140,8.992060,0.817460,27,4,23,1.000000,,s,s,d,d,s
3,2,8,63,7.875000,18.000000,58.859375,7.671986,0.974220,23,1,22,0.772727,,s,s,d,d,d
6,2,6,47,7.833333,27.000000,77.472221,8.801831,1.123638,27,2,25,1.000000,,s,s,d,d,s
2,1,5,64,12.800000,24.000000,58.960003,7.678542,0.599886,24,5,19,1.000000,,s,s,d,d,s
3,1,8,64,8.000000,24.000000,62.750000,7.921490,0.990186,24,1,23,1.000000,,s,s,d,d,s
5,1,7,77,11.000000,24.000000,80.000000,8.944272,0.813116,26,4,22,0.909091,,s,s,d,d,d
1,0,5,67,13.400000,21.000000,72.639999,8.522910,0.636038,26,4,22,0.772727,,s,s,d,d,d
2,0,5,65,13.000000,21.000000,62.000000,7.874008,0.605693,24,5,19,0.842105,,s,s,d,d,d
1,0,5,67,13.400000,21.000000,72.639999,8.522910,0.636038,26,4,22,0.772727,,s,s,d,d,d
2,0,5,65,13.000000,21.000000,62.000000,7.874008,0.605693,24,5,19,0.842105,,s,s,d,d,d
1,2,5,67,13.400000,27.000000,75.040001,8.662563,0.646460,27,4,23,1.000000,,s,s,d,d,s
5,2,7,77,11.000000,27.000000,86.285713,9.289010,0.844455,27,4,23,1.000000,,s,s,d,d,s
3,2,8,63,7.875000,19.000000,60.357422,7.769004,0.986540,24,2,22,0.772727,,s,s,d,d,d
6,2,6,47,7.833333,27.000000,77.472221,8.801831,1.123638,27,2,25,1.000000,,s,s,d,d,s
2,1,5,65,13.000000,25.000000,63.599998,7.974961,0.613459,25,5,20,1.000000,,s,s,d,d,s
3,1,7,64,9.142858,25.000000,72.122444,8.492493,0.928866,25,2,23,1.000000,,s,s,d,d,s
5,1,7,78,11.142858,25.000000,90.122437,9.493284,0.851961,27,4,23,0.913043,,s,s,d,d,d
2,1,5,66,13.200000,26.000000,68.560005,8.280097,0.627280,26,5,21,1.000000,,s,s,d,d,s
3,1,7,65,9.285714,26.000000,76.775513,8.762164,0.943618,26,2,24,1.000000,,s,s,d,d,s
5,1,7,79,11.285714,26.000000,94.204063,9.705878,0.860014,27,4,23,0.956522,,s,s,d,d,d
1,2,5,68,13.600000,28.000000,80.639999,8.979978,0.660292,28,4,24,1.000000,,s,s,d,d,s
5,2,7,80,11.428572,28.000000,98.816322,9.940640,0.869806,28,4,24,1.000000,,s,s,d,d,s
3,2,7,66,9.428572,20.000000,79.673470,8.926000,0.946697,26,2,24,0.750000,,s,s,d,d,d
6,2,6,48,8.000000,28.000000,84.000000,9.165151,1.145644,28,2,26,1.000000,,s,s,d,d,s
5,3,7,81,11.571428,8.000000,97.673470,9.882989,0.854085,28,4,24,0.166667,,d,d,d,d,d
2,3,5,67,13.400000,6.000000,65.440002,8.089500,0.603694,26,6,20,0.000000,,d,d,d,d,d
9,3,8,32,4.000000,6.000000,7.000000,2.645751,0.661438,8,1,7,0.714286,,s,s,d,d,d
6,3,6,49,8.166667,3.000000,82.138878,9.063050,1.109761,28,2,26,0.038462,,d,d,d,d,d
1,3,5,69,13.800000,9.000000,78.560005,8.863408,0.642276,28,4,24,0.208333,,d,d,d,d,d
8,3,10,34,3.400000,9.000000,7.884000,2.807846,0.825837,9,1,8,1.000000,,s,s,d,d,s
10,3,7,27,3.857143,1.000000,8.408163,2.899683,0.751770,8,1,7,0.000000,,d,d,d,d,d
2,1,5,68,13.600000,27.000000,70.639999,8.404761,0.617997,27,6,21,1.000000,,s,s,d,d,s
3,1,7,67,9.571428,27.000000,84.530617,9.194053,0.960573,27,2,25,1.000000,,s,s,d,d,s
5,1,7,82,11.714286,27.000000,101.918350,10.095462,0.861808,28,4,24,0.958333,,s,s,d,d,d
1,2,5,70,14.000000,29.000000,84.400002,9.186947,0.656211,29,4,25,1.000000,,s,s,d,d,s
5,2,7,83,11.857142,29.000000,106.693871,10.329273,0.871143,29,4,25,1.000000,,s,s,d,d,s
3,2,7,68,9.714286,21.000000,87.632645,9.361231,0.963656,27,2,25,0.760000,,s,s,d,d,d
6,2,6,50,8.333333,29.000000,88.888893,9.428091,1.131371,29,2,27,1.000000,,s,s,d,d,s
5,6,7,84,12.000000,8.000000,105.428574,10.267842,0.855653,29,4,25,0.160000,,d,d,d,d,d
10,6,7,28,4.000000,9.000000,9.714286,3.116775,0.779194,9,1,8,1.000000,,s,s,d,d,s
8,6,9,35,3.888889,6.000000,8.987654,2.997942,0.770899,9,1,8,0.625000,,s,s,d,d,d
3,6,7,69,9.857142,3.000000,85.551010,9.249379,0.938343,27,2,25,0.040000,,d,d,d,d,d
2,6,5,69,13.800000,8.000000,68.160004,8.255907,0.598254,27,6,21,0.095238,,d,d,d,d,d
9,6,8,33,4.125000,8.000000,7.859375,2.803458,0.679626,8,1,7,1.000000,,s,s,d,d,s
3,5,7,70,10.000000,9.000000,85.142860,9.227289,0.922729,27,2,25,0.280000,,d,d,d,d,d
2,5,5,70,14.000000,9.000000,66.000000,8.124038,0.580288,27,6,21,0.142857,,d,d,d,d,d
6,5,6,51,8.500000,9.000000,88.916664,9.429563,1.109360,29,2,27,0.259259,,d,s,d,d,d
9,5,8,34,4.250000,9.000000,8.937500,2.989565,0.703427,9,1,8,1.000000,,s,s,d,d,s
8,5,9,36,4.000000,9.000000,10.000000,3.162278,0.790569,9,1,8,1.000000,,s,s,d,d,s
1,5,5,71,14.200000,9.000000,82.160004,9.064216,0.638325,29,4,25,0.200000,,d,d,d,d,d
10,5,7,29,4.142857,9.000000,10.979591,3.313547,0.799822,9,1,8,1.000000,,s,s,d,d,s
1,0,5,71,14.200000,20.000000,82.160004,9.064216,0.638325,29,4,25,0.640000,,s,s,d,d,d
2,0,5,70,14.000000,20.000000,66.000000,8.124038,0.580288,27,6,21,0.666667,,s,s,d,d,d
1,0,5,71,14.200000,20.000000,82.160004,9.064216,0.638325,29,4,25,0.640000,,s,s,d,d,d
2,0,5,70,14.000000,20.000000,66.000000,8.124038,0.580288,27,6,21,0.666667,,s,s,d,d,d
1,2,5,71,14.200000,29.000000,82.160004,9.064216,0.638325,29,4,25,1.000000,,s,s,d,d,s
5,2,7,84,12.000000,29.000000,105.428574,10.267842,0.855653,29,4,25,1.000000,,s,s,d,d,s
3,2,7,71,10.142858,22.000000,88.408165,9.402562,0.927013,27,2,25,0.800000,,s,s,d,d,d
6,2,6,51,8.500000,29.000000,88.916664,9.429563,1.109360,29,2,27,1.000000,,s,s,d,d,s
2,1,5,70,14.000000,27.000000,66.000000,8.124038,0.580288,27,6,21,1.000000,,s,s,d,d,s
5,1,7,84,12.000000,27.000000,105.428574,10.267842,0.855653,29,4,25,0.920000,,s,s,d,d,d
2,1,5,70,14.000000,27.000000,66.000000,8.124038,0.580288,27,6,21,1.000000,,s,s,d,d,s
5,1,7,84,12.000000,27.000000,105.428574,10.267842,0.855653,29,4,25,0.920000,,s,s,d,d,d
3,5,7,69,9.857142,10.000000,80.979599,8.998867,0.912929,25,2,23,0.347826,,d,s,d,d,d
2,5,5,71,14.200000,10.000000,64.159996,8.009994,0.564084,27,6,21,0.190476,,d,d,d,d,d
6,5,6,52,8.666667,10.000000,89.222221,9.445751,1.089894,29,2,27,0.296296,,d,s,d,d,d
9,5,8,35,4.375000,10.000000,10.234375,3.199121,0.731228,10,1,9,1.000000,,s,s,d,d,s
1,5,5,71,14.200000,10.000000,84.559998,9.195651,0.647581,29,3,26,0.269231,,d,d,d,d,d
10,5,7,30,4.285714,10.000000,12.489797,3.534091,0.824621,10,1,9,1.000000,,s,s,d,d,s
1,2,5,72,14.400000,30.000000,90.639999,9.520504,0.661146,30,3,27,1.000000,,s,s,d,d,s
5,2,7,85,12.142858,30.000000,110.408180,10.507530,0.865326,30,4,26,1.000000,,s,s,d,d,s
3,2,7,70,10.000000,23.000000,84.571426,9.196272,0.919627,25,2,23,0.913043,,s,s,d,d,d
6,2,6,53,8.833333,30.000000,96.138885,9.805044,1.110005,30,2,28,1.000000,,s,s,d,d,s
2,1,5,72,14.400000,28.000000,69.439995,8.333066,0.578685,28,6,22,1.000000,,s,s,d,d,s
5,1,7,86,12.285714,28.000000,114.775528,10.713334,0.872016,30,4,26,0.923077,,s,s,d,d,d
1,2,5,72,14.400000,31.000000,99.439995,9.971960,0.692497,31,3,28,1.000000,,s,s,d,d,s
5,2,7,87,12.428572,31.000000,119.959183,10.952588,0.881243,31,4,27,1.000000,,s,s,d,d,s
3,2,7,71,10.142858,24.000000,88.408157,9.402561,0.927013,25,2,23,0.956522,,s,s,d,d,d
6,2,6,54,9.000000,31.000000,103.333336,10.165301,1.129478,31,2,29,1.000000,,s,s,d,d,s
5,3,7,87,12.428572,9.000000,113.673477,10.661776,0.857844,30,4,26,0.192308,,d,d,d,d,d
1,0,5,71,14.200000,20.000000,92.959999,9.641577,0.678984,30,3,27,0.629630,,s,s,d,d,d
2,0,5,72,14.400000,20.000000,69.439995,8.333066,0.578685,28,6,22,0.636364,,s,s,d,d,d
1,0,5,72,14.400000,21.000000,95.439995,9.769340,0.678426,30,3,27,0.666667,,s,s,d,d,d
2,0,5,73,14.600000,21.000000,71.839996,8.475848,0.580538,28,6,22,0.681818,,s,s,d,d,d
2,1,5,73,14.600000,29.000000,75.039993,8.662563,0.593326,29,6,23,1.000000,,s,s,d,d,s
5,1,7,88,12.571428,29.000000,118.244888,10.874047,0.864981,30,4,26,0.961538,,s,s,d,d,d
1,2,5,71,14.200000,30.000000,92.959999,9.641577,0.678984,30,3,27,1.000000,,s,s,d,d,s
5,2,7,88,12.571428,30.000000,118.244888,10.874047,0.864981,30,4,26,1.000000,,s,s,d,d,s
3,2,7,72,10.285714,25.000000,92.489799,9.617162,0.935002,25,2,23,1.000000,,s,s,d,d,s
6,2,6,53,8.833333,30.000000,96.138885,9.805044,1.110005,30,2,28,1.000000,,s,s,d,d,s
1,2,5,72,14.400000,31.000000,99.439995,9.971960,0.692497,31,3,28,1.000000,,s,s,d,d,s
5,2,7,88,12.571428,31.000000,118.816322,10.900290,0.867069,31,4,27,1.000000,,s,s,d,d,s
3,2,7,72,10.285714,26.000000,92.775513,9.632005,0.936445,26,2,24,1.000000,,s,s,d,d,s
6,2,6,54,9.000000,31.000000,103.333336,10.165301,1.129478,31,2,29,1.000000,,s,s,d,d,s
3,6,7,72,10.285714,4.000000,87.061226,9.330661,0.907148,26,2,24,0.083333,,d,d,d,d,d
5,6,7,88,12.571428,9.000000,113.387749,10.648368,0.847029,31,4,27,0.185185,,d,d,d,d,d
10,6,7,31,4.428571,10.000000,13.959183,3.736199,0.843658,10,1,9,1.000000,,s,s,d,d,s
8,6,9,35,3.888889,7.000000,8.640604,2.939490,0.755869,9,1,8,0.750000,,s,s,d,d,d
2,6,5,72,14.400000,9.000000,61.839996,7.863841,0.546100,27,6,21,0.142857,,d,d,d,d,d
9,6,8,36,4.500000,9.000000,11.250000,3.354102,0.745356,10,1,9,0.888889,,s,s,d,d,d
5,3,7,89,12.714286,10.000000,112.489799,10.606121,0.834189,31,4,27,0.222222,,d,d,d,d,d
6,3,6,55,9.166667,4.000000,101.472229,10.073342,1.098910,31,2,29,0.068966,,d,d,d,d,d
2,3,5,73,14.600000,7.000000,58.640003,7.657676,0.524498,27,7,20,0.000000,,d,d,d,d,d
9,3,8,37,4.625000,7.000000,11.734375,3.425547,0.740659,10,1,9,0.666667,,s,s,d,d,d
10,3,7,32,4.571429,2.000000,13.102041,3.619674,0.791804,10,1,9,0.111111,,d,d,d,d,d
8,3,8,36,4.500000,9.000000,10.500000,3.240370,0.720082,9,1,8,1.000000,,s,s,d,d,s
3,5,7,72,10.285714,11.000000,89.346939,9.452351,0.918979,26,2,24,0.375000,,d,s,d,d,d
2,5,5,74,14.800000,11.000000,56.960003,7.547185,0.509945,27,7,20,0.200000,,d,d,d,d,d
6,5,6,55,9.166667,11.000000,94.805550,9.736814,1.062198,30,2,28,0.321429,,d,s,d,d,d
9,5,8,38,4.750000,11.000000,13.187500,3.631460,0.764518,11,1,10,1.000000,,s,s,d,d,s
1,5,5,71,14.200000,11.000000,96.159996,9.806120,0.690572,30,2,28,0.321429,,d,d,d,d,d
10,5,7,33,4.714286,11.000000,14.775510,3.843893,0.815371,11,1,10,1.000000,,s,s,d,d,s
1,2,5,71,14.200000,31.000000,104.159996,10.205880,0.718724,31,2,29,1.000000,,s,s,d,d,s
5,2,7,89,12.714286,31.000000,112.489799,10.606121,0.834189,31,4,27,1.000000,,s,s,d,d,s
3,2,7,72,10.285714,27.000000,93.918381,9.691150,0.942195,27,2,25,1.000000,,s,s,d,d,s
6,2,6,55,9.166667,31.000000,101.472229,10.073342,1.098910,31,2,29,1.000000,,s,s,d,d,s
2,1,5,74,14.800000,28.000000,63.760002,7.984986,0.539526,28,7,21,1.000000,,s,s,d,d,s
